tweet_id,replies_count,retweets_count,likes_count,target,label,confidence_score
1445822071792029696,1,1,1,0,non-depressed,0.674
1445822140402618368,2,0,5,0,non-depressed,1
1445822213903450112,0,0,0,0,non-depressed,0.655
1445822282627117056,1,0,1,0,non-depressed,0.667
1445822410813489152,1,0,5,0,non-depressed,1
1445822424914661120,0,0,0,0,non-depressed,1
1445822426491674624,1,0,1,0,non-depressed,1
1445822453133897728,0,1,1,0,non-depressed,0.682
1445822459467292672,0,2,3,0,non-depressed,0.667
1445822592028401664,19,9,56,0,non-depressed,1
1445822617496301568,3,0,5,1,mild,0.663
1445822623452041216,2,0,3,0,non-depressed,1
1445822645065293824,0,0,1,0,non-depressed,1
1445822696030408704,0,0,1,0,non-depressed,0.674
1445822726304788480,1,0,0,0,non-depressed,0.663
1445822876917977088,1,0,1,1,mild,0.667
1445822879514255104,0,0,0,0,non-depressed,0.647
1445823280435261440,0,0,0,0,non-depressed,1
1445823358478733312,0,0,1,0,non-depressed,1
1445823377273466880,1,1,2,0,non-depressed,1
1445823557523542016,1,1,4,0,non-depressed,1
1447917570653241088,0,0,0,0,non-depressed,0.674
1445823805931335680,0,0,0,2,moderate,1
1445823810037501952,0,0,0,0,non-depressed,1
1445823825208348672,1,0,3,0,non-depressed,1
1445823889372639232,0,0,1,0,non-depressed,0.655
1445823935602249728,1,0,0,0,non-depressed,0.667
1445824051595853824,0,0,1,0,non-depressed,1
1445824130981380096,0,0,0,0,non-depressed,1
1445824150317063936,0,0,0,1,mild,0.67
1445824227735576320,0,0,0,0,non-depressed,1
1445824264435761152,2,2,44,0,non-depressed,0.682
1445824387563749120,0,0,1,0,non-depressed,0.674
1445824387802824704,0,0,0,0,non-depressed,1
1445824499983683584,1,0,0,0,non-depressed,1
1445824602215645184,0,0,0,1,mild,0.663
1445824819526713088,1,0,1,0,non-depressed,1
1445824833321766912,1,0,0,1,mild,0.663
1445824904717295616,0,0,0,0,non-depressed,0.663
1445825117062197248,1,2,4,2,moderate,0.67
1445825246733295616,1,0,0,0,non-depressed,1
1445825250147520512,1,2,9,0,non-depressed,0.67
1445825264668270336,0,4,11,0,non-depressed,0.667
1445825313384984320,0,0,3,0,non-depressed,0.659
1445825656005214208,1,0,1,0,non-depressed,0.663
1445825740776218624,0,0,1,0,non-depressed,1
1445825767204601856,0,0,1,0,non-depressed,1
1445825858959147008,0,0,2,0,non-depressed,1
1445825859256864768,0,0,1,0,non-depressed,0.678
1445826005512306688,2,0,0,0,non-depressed,1
1445826028912455680,0,0,2,0,non-depressed,0.69
1445826030309085184,0,0,1,0,non-depressed,1
1445826147556761600,0,0,1,2,moderate,1
1445826203072405504,1,0,1,0,non-depressed,0.663
1445826240007573504,0,0,1,0,non-depressed,1
1445826305656868864,0,0,2,0,non-depressed,1
1445826357758398464,12,2,39,0,non-depressed,1
1445826357842391040,0,1,3,0,non-depressed,1
1445826373499686912,0,0,1,0,non-depressed,1
1445826430449987584,0,0,0,0,non-depressed,1
1445826457440186368,1,0,1,0,non-depressed,1
1445826526516154368,1,0,0,0,non-depressed,1
1445826935444094720,0,0,0,0,non-depressed,0.663
1445826940607217664,0,0,0,0,non-depressed,0.682
1445827078457278464,0,0,0,0,non-depressed,1
1445827130445733888,0,1,1,0,non-depressed,1
1445827157742157824,0,0,0,0,non-depressed,1
1445827389552939008,0,1,8,0,non-depressed,1
1445827449468588032,1,0,0,0,non-depressed,1
1445827519114997504,1,0,0,0,non-depressed,1
1445827593467351040,0,0,0,0,non-depressed,0.663
1445827691001749504,0,0,0,0,non-depressed,1
1445827796807323648,0,0,0,0,non-depressed,0.663
1445827872137089024,2,0,10,0,non-depressed,1
1445827901727797248,0,0,0,3,severe,0.663
1445827954546720768,1,0,0,0,non-depressed,1
1445828066203295488,0,0,2,0,non-depressed,1
1445828195735932928,0,0,1,0,non-depressed,1
1445828249729257472,1,0,0,0,non-depressed,1
1445828390477467648,1,0,0,0,non-depressed,1
1445828454822281216,0,0,2,0,non-depressed,1
1445828488783564800,1,0,1,0,non-depressed,1
1445828548850339840,1,0,2,0,non-depressed,0.686
1445828621822689280,0,0,1,0,non-depressed,0.655
1445828657277198336,0,0,5,0,non-depressed,0.675
1445828675774132224,2,0,0,0,non-depressed,1
1445829314914697216,0,0,0,1,mild,0.663
1445829375883046912,0,0,0,0,non-depressed,1
1445829407374024704,0,0,0,0,non-depressed,1
1445829473664897024,0,0,1,0,non-depressed,1
1447052614915526656,1,0,0,2,moderate,0.671
1445829826137497600,0,0,1,2,moderate,0.667
1445829864552947712,0,0,0,0,non-depressed,1
1445830041598897920,0,0,0,0,non-depressed,0.663
1445830099513720832,0,0,2,0,non-depressed,1
1445830149753167872,1,0,0,0,non-depressed,1
1445830159555174400,0,0,0,3,severe,1
1445830217218592768,0,0,1,0,non-depressed,1
1445830222968983552,0,0,1,0,non-depressed,1
1445830296755081216,0,1,1,0,non-depressed,1
1445830301561888768,2,0,13,0,non-depressed,0.663
1445830391755993088,6,0,13,0,non-depressed,1
1445830395883397120,0,0,1,2,moderate,0.667
1445830516733796352,0,0,0,1,mild,0.667
1445830558102302720,0,0,2,0,non-depressed,0.679
1445830571465211904,0,0,1,1,mild,0.659
1445830663655940096,3,10,358,0,non-depressed,1
1445830728265216000,0,0,2,0,non-depressed,1
1445830872670871552,0,0,0,0,non-depressed,1
1445830872830144512,0,0,0,2,moderate,0.667
1445830999162638336,0,0,8,0,non-depressed,0.667
1445831121850155008,0,0,0,0,non-depressed,1
1445831224354750464,0,0,0,0,non-depressed,1
1445831253593186304,0,0,1,0,non-depressed,1
1445831254289498112,0,0,0,0,non-depressed,0.67
1445831343372341248,0,0,3,0,non-depressed,0.659
1445831552382824448,0,0,0,1,mild,0.674
1445831627448279040,0,0,1,0,non-depressed,0.667
1445831839973785600,0,0,3,0,non-depressed,1
1445831905916510208,0,1,5,0,non-depressed,0.674
1445831913113993216,0,0,0,0,non-depressed,1
1445832027052261120,1,0,0,0,non-depressed,1
1445832200214220800,1,0,2,0,non-depressed,1
1445832392690868224,1,0,1,0,non-depressed,1
1445832398260752384,1,1,4,0,non-depressed,1
1445832420939517952,0,0,0,0,non-depressed,1
1445832438844776448,0,0,0,0,non-depressed,0.67
1445832480712323072,0,0,1,2,moderate,0.663
1445832524521897984,0,0,7,0,non-depressed,1
1445832556788674304,0,0,0,0,non-depressed,1
1445832616263905280,0,0,0,0,non-depressed,1
1445832931054923520,1,0,0,0,non-depressed,1
1445833039779598336,2,0,3,0,non-depressed,0.667
1445833085602385920,0,0,0,0,non-depressed,1
1445833103277178880,0,0,3,2,moderate,0.663
1445833142418481152,2,4,1,0,non-depressed,1
1445833156167286784,0,0,0,0,non-depressed,1
1445833157182377984,0,0,0,3,severe,0.651
1445833164035747840,0,0,1,0,non-depressed,0.67
1445833252036513536,0,0,0,0,non-depressed,0.67
1445833367849627648,1,0,1,0,non-depressed,1
1445833390293409536,0,0,2,0,non-depressed,0.674
1445833390729547520,0,0,1,0,non-depressed,1
1445833476997988352,0,0,3,0,non-depressed,0.674
1445833479594283008,0,0,4,1,mild,0.667
1445833504550359040,1,0,1,0,non-depressed,0.674
1445833631780388864,0,0,3,2,moderate,0.663
1445833681411743488,0,0,3,0,non-depressed,1
1445833727376986112,0,0,1,0,non-depressed,0.667
1445833787896647680,1,0,1,0,non-depressed,1
1445833809165893632,1,0,1,0,non-depressed,0.67
1445833910152142848,0,0,1,0,non-depressed,0.667
1445833920386252800,0,0,0,0,non-depressed,0.667
1445833965143658496,3,0,6,0,non-depressed,1
1445834188398206720,0,0,0,0,non-depressed,1
1445834283575296000,18,1,48,0,non-depressed,1
1445834422347911168,0,0,0,2,moderate,0.647
1445834440182157312,0,0,1,0,non-depressed,1
1445834676397125632,1,0,1,0,non-depressed,1
1445835183228293120,0,0,0,0,non-depressed,1
1445835306381492224,1,0,0,2,moderate,0.667
1445835314145021952,1,0,67,3,severe,0.682
1445835499915120640,0,0,0,0,non-depressed,1
1445835653858660352,0,0,0,0,non-depressed,1
1445835670392492032,0,1,0,0,non-depressed,1
1445835815024685056,1,0,2,1,mild,1
1445835853436051456,0,0,0,0,non-depressed,1
1445836005722890240,0,0,1,0,non-depressed,1
1445836063650484224,0,0,0,1,mild,0.667
1445836292764286720,1,0,0,0,non-depressed,1
1445836309017284608,0,0,6,0,non-depressed,1
1445836377770369024,0,0,0,0,non-depressed,1
1445836656091680768,1,0,0,0,non-depressed,1
1445836708923150336,0,0,0,1,mild,0.663
1445836876812721920,0,0,0,0,non-depressed,0.67
1445836969599139840,0,0,0,1,mild,1
1445837021453316096,1,0,0,2,moderate,1
1445837044358463488,0,1,2,0,non-depressed,1
1445837209634967552,0,0,0,1,mild,1
1445837298017263616,1,0,0,0,non-depressed,1
1445837314379321088,0,0,3,1,mild,0.667
1445837366459990016,1,0,0,0,non-depressed,1
1445837489051246336,6,0,29,0,non-depressed,0.674
1445837525298253824,0,0,0,0,non-depressed,1
1445837578352037888,0,0,0,0,non-depressed,1
1445837847227879424,0,0,0,0,non-depressed,1
1445837861958283264,0,0,0,1,mild,1
1445837952366649088,1,1,2,0,non-depressed,1
1445837993290334208,0,0,0,0,non-depressed,0.67
1445838025473232896,0,0,0,0,non-depressed,1
1445838076778008320,1,0,2,0,non-depressed,1
1445838123875905536,0,0,1,1,mild,0.674
1445838217694097408,1,1,5,0,non-depressed,1
1445838235721080832,1,0,0,0,non-depressed,0.67
1445838256839532288,2,0,9,1,mild,0.663
1445838274640158720,0,0,0,0,non-depressed,1
1445838292537184256,0,0,0,0,non-depressed,0.655
1445838397260517120,0,0,0,0,non-depressed,1
1445838417187811328,0,0,0,2,moderate,0.667
1445838446048813056,1,44,342,0,non-depressed,1
1445838718120693504,0,0,0,1,mild,0.67
1445838774198419456,1,0,1,0,non-depressed,0.678
1445838804481282048,0,0,1,0,non-depressed,1
1445839027530178304,0,0,0,0,non-depressed,0.674
1445839259571826688,0,0,0,0,non-depressed,1
1445839310952046336,0,0,0,0,non-depressed,1
1445839315599302656,12,0,43,0,non-depressed,0.663
1445839383706447872,0,17,63,0,non-depressed,1
1445839396079611904,0,0,0,0,non-depressed,0.67
1445839491185487872,2,0,16,0,non-depressed,1
1445839499775275008,0,0,0,0,non-depressed,1
1445839689462779904,0,0,0,2,moderate,1
1445839826050158336,0,0,0,0,non-depressed,1
1445839832589209600,0,0,0,0,non-depressed,1
1445839845994090496,0,0,0,1,mild,0.667
1445839914101260288,0,0,0,0,non-depressed,0.674
1445839937480257536,0,0,0,1,mild,0.667
1445840074982178816,0,0,0,1,mild,0.663
1445840543880081408,0,0,0,0,non-depressed,1
1445840569201315840,1,1,4,0,non-depressed,0.67
1445840672393662464,1,0,0,0,non-depressed,0.67
1445840873221025536,1,0,0,0,non-depressed,0.663
1445840976359006208,1,0,1,1,mild,1
1445841142789165056,0,0,1,0,non-depressed,0.675
1445841144672227328,0,0,1,1,mild,0.667
1445841363463852032,1,1,0,0,non-depressed,1
1445841383282126848,1,1,14,0,non-depressed,1
1445841393440616448,0,0,0,0,non-depressed,1
1445841474667622400,0,0,0,0,non-depressed,1
1445841630620119040,0,0,0,0,non-depressed,0.67
1445841684424581120,0,0,0,0,non-depressed,1
1445841884656463872,0,0,0,0,non-depressed,0.663
1445841925848793088,1,0,0,1,mild,1
1445841930206670848,1,0,1,0,non-depressed,1
1445841942533738496,0,0,0,0,non-depressed,0.682
1445841942730973184,4,0,1,1,mild,0.667
1445841952310587136,1,0,2,0,non-depressed,0.659
1445842053024428032,0,0,0,0,non-depressed,1
1445842407564713984,0,0,5,1,mild,1
1445842510702645248,0,0,1,0,non-depressed,1
1445842579120082688,1,4,7,0,non-depressed,0.69
1445842606617858048,0,0,0,0,non-depressed,1
1445842625819406336,0,0,0,0,non-depressed,1
1445842664000143104,0,0,0,0,non-depressed,1
1445842687870050304,0,0,0,0,non-depressed,0.67
1445843046394843136,0,0,3,0,non-depressed,0.663
1445843213776875520,1,2,8,0,non-depressed,0.67
1445843249567051520,3,0,7,0,non-depressed,0.674
1445843251118829568,0,0,1,0,non-depressed,1
1.44584E+18,0,0,0,3,severe,0.674
1445843453305360384,2,0,1,0,non-depressed,1
1445843603893354496,1,0,1,0,non-depressed,0.674
1445843704351051520,1,0,4,0,non-depressed,1
1445843806998261504,2,0,2,0,non-depressed,1
1445843984996130816,1,0,2,0,non-depressed,1
1445843987424677888,0,0,0,1,mild,0.663
1445844085105963008,0,0,0,0,non-depressed,1
1445844086456467456,5,3,20,0,non-depressed,1
1445844089237172224,5,2,43,1,mild,0.667
1445844136410722304,0,0,1,0,non-depressed,1
1445844161400352768,0,0,0,3,severe,0.67
1445844214449782784,1,0,2,1,mild,0.667
1445844340429889536,0,0,1,0,non-depressed,1
1445844393240383488,0,0,4,1,mild,1
1445844401536700416,0,0,1,0,non-depressed,0.663
1445844403512172288,1,0,1,0,non-depressed,1
1445844417097592832,0,0,0,1,mild,0.667
1445844452300394496,1,1,9,0,non-depressed,1
1445844581002584064,1,0,1,1,mild,1
1445844596076941312,0,0,7,0,non-depressed,0.659
1445844649898295296,0,0,1,0,non-depressed,0.663
1445844956292157440,0,0,1,2,moderate,0.659
1445845003264094208,1,0,5,0,non-depressed,1
1445845101993857024,0,0,15,0,non-depressed,0.663
1445845134978031616,0,0,0,0,non-depressed,1
1445845201625354240,0,0,0,0,non-depressed,1
1445845240418557952,1,0,6,0,non-depressed,1
1445845355719974912,0,0,0,0,non-depressed,0.667
1445845384228589568,0,0,0,0,non-depressed,1
1445845452310593536,0,0,1,2,moderate,0.682
1445845569864232704,0,0,0,0,non-depressed,1
1445845646867451904,0,0,2,0,non-depressed,1
1445845684805152768,6,5,21,0,non-depressed,1
1445845834696835072,1,0,4,0,non-depressed,0.674
1445845872865005568,0,0,0,1,mild,0.674
1445846131318140928,0,0,1,1,mild,0.667
1445846389007785984,1,0,1,1,mild,0.663
1445846441277091840,0,0,5,0,non-depressed,1
1445846507668770816,0,0,2,0,non-depressed,1
1445846525171671040,0,0,0,1,mild,0.667
1445846618071191552,1,0,0,0,non-depressed,1
1445846677600890880,3,0,15,0,non-depressed,0.667
1445846710467502080,1,0,15,0,non-depressed,1
1445846841870802688,1,0,0,0,non-depressed,1
1445846891816751104,1,0,1,0,non-depressed,0.659
1445846905674600448,0,0,0,0,non-depressed,0.663
1445847059915890688,1,0,0,0,non-depressed,1
1445847082644885504,0,0,0,1,mild,0.667
1445847143705505536,0,0,0,1,mild,0.674
1445847195761184768,0,0,0,0,non-depressed,1
1445847205437337600,1,0,1,0,non-depressed,0.674
1445847264786800640,0,0,0,0,non-depressed,0.667
1445847273468956672,0,0,6,0,non-depressed,1
1446093111734771712,0,1,0,0,non-depressed,1
1445847462820728832,1,0,2,0,non-depressed,1
1445847728169226240,0,4,3,1,mild,0.674
1445847844666044416,1,2,6,0,non-depressed,1
1445847900680904704,0,0,0,0,non-depressed,0.67
1445848057392680704,2,0,6,0,non-depressed,0.674
1445848206739447808,1,0,0,2,moderate,0.67
1445848307008425984,1,0,0,0,non-depressed,1
1445848324083310336,1,0,2,1,mild,0.647
1445848392727465984,1,0,0,0,non-depressed,1
1445848469558554624,1,0,1,1,mild,1
1445848616531205888,1,0,0,3,severe,0.667
1445848623359553536,0,0,0,1,mild,0.674
1445848743052394496,0,0,0,0,non-depressed,0.655
1445848848367194112,1,0,0,0,non-depressed,1
1445848936774729728,1,0,2,1,mild,0.682
1445849015581511680,0,0,1,0,non-depressed,1
1445849053141471232,0,0,2,0,non-depressed,1
1445849059567276032,0,0,0,0,non-depressed,1
1445849066517131264,0,0,0,3,severe,1
1445849146405974016,0,0,0,0,non-depressed,1
1445849250491895808,1,0,1,0,non-depressed,1
1445849265205432320,0,0,0,0,non-depressed,1
1445849573969342464,1,0,1,0,non-depressed,0.659
1445849669775413248,0,0,1,2,moderate,0.659
1445849788075831296,0,0,0,0,non-depressed,1
1445849960616890368,4,0,0,1,mild,0.663
1445849973652811520,1,0,1,0,non-depressed,1
1445850038182105088,4,0,2,2,moderate,0.667
1445850109598699520,0,0,0,0,non-depressed,1
1445850383348232192,1,0,1,0,non-depressed,1
1445850660931440640,0,0,0,0,non-depressed,1
1445850712831889408,0,0,0,0,non-depressed,0.659
1445850795732315904,1,0,5,0,non-depressed,1
1445850830922518528,0,2,1,0,non-depressed,1
1445850957108195328,2,0,3,0,non-depressed,1
1445851067485282304,1,0,3,0,non-depressed,0.663
1445851124062306304,0,0,0,0,non-depressed,1
1445851142571786240,0,0,0,1,mild,0.663
1445851181398380288,0,0,0,1,mild,0.659
1.44585E+18,0,0,1,0,non-depressed,1
1445851367319482368,1,0,0,0,non-depressed,0.659
1445851390866165504,0,0,0,0,non-depressed,0.674
1445851618285527040,0,0,1,0,non-depressed,1
1445851988021874688,0,1,6,0,non-depressed,0.651
1445852201071431680,1,0,1,0,non-depressed,1
1445852241345216512,0,1,5,0,non-depressed,1
1445852294000504832,1,0,2,0,non-depressed,1
1445852324585377792,1,0,0,0,non-depressed,1
1445852391694233600,0,0,0,0,non-depressed,0.674
1445852434895707904,0,0,0,0,non-depressed,0.674
1445852459012747264,0,0,2,0,non-depressed,1
1445852500523814912,1,0,8,0,non-depressed,0.67
1445852759509643264,3,0,14,1,mild,0.659
1445853000749051904,1,0,0,0,non-depressed,1
1445853005358587904,0,0,0,1,mild,0.659
1445853031489232896,0,1,6,0,non-depressed,1
1445853084127694848,0,0,0,0,non-depressed,0.667
1445853215438749696,1,0,1,0,non-depressed,1
1445853271545896704,0,0,0,1,mild,0.663
1445853297382919936,0,0,1,0,non-depressed,1
1445853402940862464,1,0,4,2,moderate,0.69
1445853481189916672,3,0,13,0,non-depressed,1
1445853672567672832,4,14,29,0,non-depressed,1
1445854014256689152,1,0,1,1,mild,0.659
1445854143982104320,1,0,1,0,non-depressed,1
1445854280448020480,1,0,2,0,non-depressed,1
1445854466717229056,0,0,0,2,moderate,0.674
1445854519171112704,0,0,1,0,non-depressed,0.659
1445854536913072128,0,0,0,0,non-depressed,1
1445854737497133056,1,0,1,0,non-depressed,1
1445854740231823104,1,0,6,2,moderate,0.667
1445854819705663488,0,0,0,2,moderate,0.663
1445854896574533632,0,0,0,0,non-depressed,0.655
1445855040783142912,0,0,0,0,non-depressed,1
1445855061125513216,1,0,2,0,non-depressed,1
1445855067320594432,1,0,0,1,mild,0.667
1445855119195652096,2,2,27,0,non-depressed,0.663
1445855140292947968,0,0,0,1,mild,0.667
1445855148362846208,0,0,0,0,non-depressed,1
1445855216541126656,0,0,1,1,mild,0.67
1445855315598069504,0,0,2,0,non-depressed,0.667
1445855369134149632,0,0,8,0,non-depressed,0.663
1445855445701251072,2,0,1,0,non-depressed,0.663
1445855491817676800,0,0,0,1,mild,1
1445855498759294720,0,0,0,0,non-depressed,1
1445855542153461504,7,1,32,1,mild,0.674
1445855908987170816,3,2,0,0,non-depressed,0.67
1445855965870493696,0,0,3,0,non-depressed,0.659
1445855974502199296,0,0,6,0,non-depressed,0.678
1445856173115121664,1,0,0,0,non-depressed,1
1445856180585197568,0,0,0,0,non-depressed,1
1445856218287906816,1,0,1,0,non-depressed,0.682
1445856352337899520,0,0,2,0,non-depressed,1
1445856444587327488,0,0,0,1,mild,0.674
1445856477432930304,0,0,2,0,non-depressed,1
1445856630709440512,1,1,4,0,non-depressed,1
1445856666990178304,0,0,1,0,non-depressed,1
1445856678486978304,0,1,0,0,non-depressed,1
1445856762838458368,2,0,7,0,non-depressed,1
1445856772938420224,1,0,1,0,non-depressed,0.659
1445856785714139136,1,0,2,0,non-depressed,1
1445856863673675520,0,0,0,0,non-depressed,1
1445856927196450816,0,0,1,1,mild,0.667
1445856944892350464,0,0,1,0,non-depressed,0.659
1445856975661801472,2,3,3,0,non-depressed,1
1445857111024484352,0,0,0,1,mild,0.655
1445857176917008384,4,0,3,0,non-depressed,1
1445857202011508736,0,0,0,1,mild,0.659
1445857211356532736,0,0,1,0,non-depressed,1
1445857223943471104,0,0,0,0,non-depressed,0.667
1445857368449896448,1,0,1,0,non-depressed,1
1445857387533910016,1,0,4,0,non-depressed,1
1445857543713087488,0,0,1,0,non-depressed,1
1445857600172531712,0,0,0,0,non-depressed,0.675
1445857658905382912,0,0,0,0,non-depressed,1
1445857841214935040,1,0,1,0,non-depressed,1
1445857854737555456,0,0,0,1,mild,0.659
1445857857723850752,3,0,21,0,non-depressed,1
1445857884328402688,2,4,56,0,non-depressed,1
1445857978444288000,0,0,0,0,non-depressed,0.667
1445858014234247168,0,0,0,0,non-depressed,0.667
1445858143154495488,0,0,1,1,mild,0.655
1445858170681757696,0,0,0,0,non-depressed,1
1445858299337863168,1,8,111,0,non-depressed,1
1445858530121051904,0,0,0,0,non-depressed,0.67
1445858618503434240,1,0,0,0,non-depressed,1
1445858633464651520,0,0,0,0,non-depressed,1
1445858666884657152,0,0,0,0,non-depressed,1
1445858954706181888,3,2,18,0,non-depressed,1
1445858964529299456,0,0,0,1,mild,0.674
1445858982862729216,0,0,0,0,non-depressed,1
1445859076215169024,0,0,1,0,non-depressed,1
1445859122285465600,6,2,44,0,non-depressed,1
1445859179785175040,2,1,2,0,non-depressed,1
1445859379211767808,1,0,1,0,non-depressed,0.674
1445859660423041024,0,0,0,0,non-depressed,1
1445859665745641472,2,0,2,0,non-depressed,1
1445859700243795968,1,0,2,2,moderate,0.663
1445859714466664448,0,0,4,0,non-depressed,1
1445860052313673728,0,0,0,0,non-depressed,1
1445860224930177024,1,0,1,0,non-depressed,1
